Time,Actuator1_Disp,Actuator1_Force,Actuator2_Disp,Actuator2_Force
3.859375,-33.643299,-13.522666,-33.791122,-13.535307
3.8613281,-33.408199,-14.740809,-33.558205,-13.638371
3.8632812,-33.141304,-15.213518,-33.296806,-14.395398
3.8652343,-32.890213,-13.84618,-33.043503,-14.037001
3.8671875,-32.638958,-12.952736,-32.788429,-13.129451
3.8691406,-32.366383,-14.139635,-32.549648,-13.148627
3.8710937,-32.103378,-14.779387,-32.272728,-13.767049
3.8730468,-31.826836,-13.352741,-31.98432,-13.553327
3.875,-31.548552,-12.477851,-31.736923,-12.70827
3.8769531,-31.267248,-13.641511,-31.457439,-12.613972
3.8789062,-30.977983,-14.198498,-31.172714,-13.126081
3.8808593,-30.679361,-12.875954,-30.895193,-13.080303
3.8828125,-30.382593,-12.092046,-30.594694,-12.277541
3.8847656,-30.089109,-13.057481,-30.302971,-11.978331
3.8867187,-29.771172,-13.547262,-29.995728,-12.460466
3.8886718,-29.468456,-12.343743,-29.686834,-12.5393
3.890625,-29.161186,-11.637013,-29.394045,-11.945522
3.8925781,-28.849203,-12.441035,-29.09079,-11.452047
3.8945312,-28.527952,-12.861291,-28.761803,-11.744527
3.8964843,-28.187746,-11.801483,-28.429752,-12.080282
3.8984375,-27.873081,-11.058502,-28.109669,-11.444811
3.9003906,-27.549166,-11.889034,-27.779795,-10.823452
3.9023437,-27.201132,-12.308149,-27.450287,-10.992428
3.9042968,-26.851671,-11.131619,-27.101954,-11.438931
3.90625,-26.517309,-10.45648,-26.758942,-11.149929
3.9082031,-26.174871,-11.329605,-26.411253,-10.244352
3.9101562,-25.805449,-11.767039,-26.055023,-10.302168
3.9121093,-25.436892,-10.653063,-25.707851,-10.877998
3.9140625,-25.083038,-9.9196443,-25.345854,-10.675998
3.9160156,-24.727125,-10.744504,-24.986311,-9.8403482
3.9179687,-24.356428,-11.184337,-24.61421,-9.6013412
3.9199218,-23.973995,-10.02962,-24.237757,-10.229962
3.921875,-23.603006,-9.2391128,-23.861006,-9.9900159
3.9238281,-23.233786,-10.150269,-23.486366,-9.2838516
3.9257812,-22.847418,-10.586567,-23.109745,-9.2386341
3.9277343,-22.455355,-9.3849039,-22.721098,-9.3482132
3.9296875,-22.056849,-8.6898117,-22.337067,-9.4923505
3.9316406,-21.680273,-9.3962669,-21.938803,-9.030569
3.9335937,-21.293076,-9.9027996,-21.544458,-8.3717432
3.9355468,-20.874493,-9.0470523,-21.141617,-8.4345283
3.9375,-20.46883,-8.1586227,-20.727686,-8.7611179
3.9394531,-20.083231,-8.6424293,-20.359232,-8.6652412
3.9414062,-19.670465,-8.9672231,-19.968777,-7.7957959
3.9433593,-19.23793,-8.2585144,-19.559658,-7.5873017
3.9453125,-18.854401,-7.6499457,-19.149767,-8.0915422
3.9472656,-18.454937,-7.9558768,-18.724415,-7.9164795
3.9492187,-18.026869,-8.235672,-18.302923,-7.2583613
3.9511718,-17.605587,-7.4318418,-17.891048,-6.7459359
3.953125,-17.174067,-6.8305273,-17.499079,-7.2622928
3.9550781,-16.767946,-7.2144541,-17.073792,-7.1833267
3.9570312,-16.335087,-7.4822015,-16.649597,-6.4233326
3.9589843,-15.889859,-6.9024338,-16.213921,-6.2217879
3.9609375,-15.461576,-6.1573686,-15.781973,-6.0674319
3.9628906,-15.01806,-6.0871534,-15.35883,-6.3769865
3.9648437,-14.595695,-6.5416078,-14.91918,-6.0748724
3.9667968,-14.161349,-6.2828302,-14.497489,-5.3981719
3.96875,-13.709582,-5.5734453,-14.054412,-4.9856677
3.9707031,-13.26157,-5.4059782,-13.60254,-5.268145
3.9726562,-12.834673,-5.4878597,-13.169095,-5.7511596
3.9746093,-12.387667,-5.3102035,-12.736824,-4.6398115
3.9765625,-11.917898,-4.533266,-12.293188,-3.8572921
3.9785156,-11.471645,-4.5415558,-11.865592,-4.3458824
3.9804687,-11.028076,-4.9742732,-11.426558,-4.2521348
3.9824218,-10.597339,-4.1510195,-10.964257,-3.5176572
3.984375,-10.12534,-3.4372117,-10.524933,-3.4896235
3.9863281,-9.6566505,-3.7222223,-10.084999,-3.4938626
3.9882812,-9.2139959,-3.8109061,-9.6184482,-2.8020207
3.9902343,-8.7607202,-3.0098006,-9.1728286,-2.4937892
3.9921875,-8.3128566,-2.4719221,-8.7396287,-2.3457911
3.9941406,-7.8453264,-2.784394,-8.2478542,-1.9166111
3.9960937,-7.3793273,-2.4248356,-7.7649707,-1.7507731
3.9980468,-6.9168238,-1.5907483,-7.3335409,-1.4093439
4.0,-6.4503588,-1.5206729,-6.8799142,-1.0737196
4.0019531,-5.978959,-1.5795979,-6.4279322,-1.122442
4.0039062,-5.5302038,-1.0611866,-5.9798765,-0.25770077
4.0058593,-5.0750241,-0.35273293,-5.4957304,0.64034623
4.0078125,-4.58428,-0.25085193,-5.0197315,0.29725751
4.0097656,-4.1045584,-0.43094632,-4.5429558,-0.23701371
4.0117187,-3.6304235,0.36704054,-4.0489563,-0.044918597
4.0136718,-3.1616649,1.2109583,-3.5929677,0.48856029
4.015625,-2.6799094,0.48959538,-3.1477489,0.37888306
4.0175781,-2.1732213,-0.48932979,-2.6792917,0.16000718
4.0195312,-1.7055789,0.12862569,-2.2189986,0.36171687
4.0214843,-1.2596178,1.2488026,-1.7508899,0.30972189
4.0234375,-0.79467237,0.75674617,-1.2629606,0.41501379
4.0253906,-0.30057815,-0.32200801,-0.79399133,0.81263548
4.0273437,0.20445955,-0.093001731,-0.30748332,0.21708226
4.0292968,0.64598274,1.0707423,0.18422893,-0.25780097
4.03125,1.1051628,1.171491,0.65550983,0.27684137
4.0332031,1.6133377,-0.020212818,1.1318161,0.82482767
4.0351562,2.1364803,-0.32425717,1.5876202,0.7872178
4.0371093,2.5895643,0.95366979,2.086472,0.40991658
4.0390625,2.9878172,1.7332068,2.5628304,1.3447537
4.0410156,3.5125579,0.93095112,3.0218608,2.6537761
4.0429687,4.0481972,0.89539534,3.5113322,2.9944126
4.0449218,4.4872922,2.5073013,3.9733576,2.6125929
4.046875,4.9223985,3.7326111,4.4837598,2.4453489
4.0488281,5.4309043,3.3146433,4.974524,3.6736173
4.0507812,5.9532003,2.4434437,5.4368977,4.8288426
4.0527343,6.4225196,3.5577409,5.9294533,4.8235745
4.0546875,6.8883557,5.6957578,6.4040107,4.3110404
4.0566406,7.3806138,5.2396683,6.8751688,4.6191501
4.0585937,7.8684239,4.013946,7.3420615,5.7150087
4.0605468,8.3365564,5.2219338,7.803349,6.3897624
4.0625,8.7974758,6.8559789,8.2866649,6.3844404
4.0644531,9.2739725,6.6007933,8.7598209,6.3434882
4.0664062,9.7503471,5.7758154,9.2362632,6.7126073
4.0683593,10.200552,6.495583,9.7292499,7.1081819
4.0703125,10.683513,7.4733033,10.207383,7.3564586
4.0722656,11.160341,7.4052019,10.681866,7.3949852
4.0742187,11.615544,7.5958595,11.160089,7.9580917
4.0761718,12.085931,8.0738401,11.620136,8.3825454
4.078125,12.569328,7.9388246,12.064832,8.4547729
4.0800781,13.023421,8.2088604,12.546054,8.503067
4.0820312,13.473936,9.0684862,13.024418,8.5294866
4.0839843,13.960856,8.9745273,13.484118,9.5877904
4.0859375,14.421695,8.6225824,13.935136,9.8700866
4.0878906,14.880208,9.5640144,14.391212,9.1435174
4.0898437,15.326299,10.179551,14.861933,9.6464376
4.0917968,15.796648,9.6903753,15.347874,10.195304
4.09375,16.250511,9.4899997,15.830802,9.9985714
4.0957031,16.680744,10.055067,16.265215,10.328895
4.0976562,17.163893,10.890048,16.711248,10.980137
4.0996093,17.638668,10.823914,17.180878,10.980686
4.1015625,18.075777,10.383757,17.62587,10.678739
4.1035156,18.491556,10.771586,18.059294,11.135157
4.1054687,18.960257,11.692606,18.514687,11.475709
4.1074218,19.413273,11.647264,18.967583,11.423548
4.109375,19.834703,10.821724,19.410187,11.877155
4.1113281,20.281412,11.553369,19.860159,12.19067
4.1132812,20.70373,12.890429,20.315016,12.217697
4.1152343,21.127077,12.334419,20.742613,12.174636
4.1171875,21.584751,11.44929,21.155233,12.312279
4.1191406,22.01968,12.356466,21.609129,12.756251
4.1210937,22.398479,13.430539,22.037386,12.929997
4.1230468,22.828907,13.086218,22.459486,12.97278
4.125,23.308241,12.188519,22.912876,13.253641
4.1269531,23.731661,12.716034,23.332258,13.437824
4.1289062,24.077538,14.011739,23.756775,13.338059
4.1308593,24.485868,13.843675,24.179445,13.434606
4.1328125,24.952763,12.992248,24.582977,13.760336
4.1347656,25.301472,13.153046,24.992498,13.953045
4.1367187,25.690836,14.287773,25.394375,13.985919
4.1386718,26.126999,14.583674,25.788305,13.989516
4.140625,26.535061,13.874273,26.172913,14.455051
4.1425781,26.917587,13.709854,26.571138,14.824164
4.1445312,27.24419,14.582068,26.960566,14.713818
4.1464843,27.676249,15.146299,27.345722,14.71164
4.1484375,28.096445,14.365769,27.743275,14.615778
4.1503906,28.459454,14.226262,28.117096,15.115155
4.1523437,28.788315,15.334041,28.485706,15.605244
4.1542968,29.138128,15.527523,28.828917,15.222281
4.15625,29.569191,14.747814,29.1998,15.090707
4.1582031,29.936008,15.008646,29.583084,15.668876
4.1601562,30.249666,15.951044,29.912861,16.172808
4.1621093,30.566494,15.893132,30.295992,15.882935
4.1640625,30.927658,15.170841,30.650618,15.802462
4.1660156,31.268797,15.359571,30.967257,16.0287
4.1679687,31.592823,16.577438,31.331583,16.249439
4.1699218,31.866964,16.691763,31.667864,16.479275
4.171875,32.161476,15.763878,31.97842,16.405516
4.1738281,32.511574,15.745281,32.276337,16.557571
4.1757812,32.841579,16.756664,32.589699,16.861729
4.1777343,33.124352,17.368277,32.894886,16.946442
4.1796875,33.343201,16.471024,33.180309,17.062185
4.1816406,33.666023,15.849407,33.48922,17.260239
4.1835937,34.001366,16.99791,33.7668,17.226307
4.1855468,34.253784,18.024023,34.053162,17.332237
4.1875,34.487328,17.272457,34.343414,17.655716
4.1894531,34.770824,16.301016,34.582256,17.689077
4.1914062,35.049171,17.07205,34.847275,17.617777
4.1933593,35.256626,18.316011,35.1133,17.788042
4.1953125,35.48233,17.968767,35.366089,18.186121
4.1972656,35.724281,16.949545,35.606739,18.171089
4.1992187,35.972855,17.354277,35.84581,18.031694
4.2011718,36.185719,18.664871,36.092079,18.287964
4.203125,36.396305,18.626303,36.302906,18.452826
4.2050781,36.627514,17.361477,36.532776,18.580391
4.2070312,36.839745,17.509691,36.77261,18.609468
4.2089843,37.046219,19.075766,36.969067,18.667889
4.2109375,37.241524,19.366426,37.150623,18.777317
4.2128906,37.43935,17.92111,37.346851,18.905233
4.2148437,37.63158,17.373634,37.519081,19.19385
4.2167968,37.827747,18.829882,37.695374,19.06481
4.21875,38.01223,19.554167,37.884945,18.862375
4.2207031,38.169128,18.361107,38.061226,19.154203
4.2226562,38.329041,17.664396,38.206158,19.498589
4.2246093,38.478622,18.772568,38.350071,19.223318
4.2265625,38.617016,19.741737,38.514027,18.842171
4.2285156,38.751274,18.979124,38.64407,19.370668
4.2304687,38.88525,18.121567,38.787994,19.927973
4.2324218,38.998356,18.848658,38.915836,19.511375
4.234375,39.095455,19.835173,39.014072,18.997997
4.2363281,39.203003,19.320715,39.131256,19.457092
4.2382812,39.307652,18.42466,39.210522,20.106575
4.2402343,39.390251,18.987547,39.299736,19.810062
4.2421875,39.462082,19.973942,39.425583,19.292889
4.2441406,39.541302,19.534897,39.486084,19.676998
4.2460937,39.602386,18.641943,39.55109,20.262007
4.2480468,39.659763,19.07275,39.624104,19.800928
4.25,39.716846,20.036161,39.671364,19.280664
4.2519531,39.765781,19.799358,39.729939,19.841827
4.2539062,39.809952,18.842083,39.758728,20.406906
4.2558593,39.842308,18.973034,39.807255,19.963957
4.2578125,39.866135,19.907484,39.85453,19.409536
4.2597656,39.89138,19.902517,39.861614,19.809191
4.2617187,39.906181,19.051701,39.869633,20.391823
4.2636718,39.914303,19.110081,39.88089,20.068241
4.265625,39.929798,19.808441,39.897316,19.7467
4.2675781,39.922226,19.549627,39.898121,20.078339
4.2695312,39.920822,18.739552,39.901638,20.023399
4.2714843,39.925976,17.639643,39.918255,19.406986
4.2734375,39.909462,17.050541,39.890186,18.079824
4.2753906,39.885231,17.914324,39.857605,17.236927
4.2773437,39.845142,18.395361,39.839859,18.308058
4.2792968,39.797523,17.525293,39.81192,19.234945
4.28125,39.752789,16.961615,39.758953,18.446426
4.2832031,39.692501,17.752193,39.701008,17.398542
4.2851562,39.626919,18.295023,39.644035,17.956684
4.2871093,39.544716,17.428717,39.546776,18.947308
4.2890625,39.45768,16.816584,39.454411,18.354898
4.2910156,39.3764,17.569696,39.367649,17.346645
4.2929687,39.272247,18.15497,39.294922,17.806612
4.2949218,39.177208,17.280169,39.207096,18.806635
4.296875,39.08474,16.474009,39.104038,18.281406
4.2988281,38.978138,17.118832,39.000839,17.04767
4.3007812,38.852734,17.827488,38.894058,17.234369
4.3027343,38.723255,17.015701,38.780407,18.32427
4.3046875,38.603611,16.052132,38.630531,18.145935
4.3066406,38.467403,16.698841,38.522717,16.799265
4.3085937,38.328217,17.490849,38.426006,16.6884
4.3105468,38.182606,16.819824,38.298065,17.822186
4.3125,38.035622,15.731671,38.159126,17.728647
4.3144531,37.894691,16.132868,38.034588,16.35166
4.3164062,37.734486,17.012245,37.899254,16.129829
4.3183593,37.570683,16.414989,37.728081,17.212482
4.3203125,37.404053,15.643713,37.558159,17.241688
4.3222656,37.239662,16.013969,37.393501,16.10322
4.3242187,37.072018,16.423378,37.226608,15.877213
4.3261718,36.890045,15.871541,37.041672,16.852636
4.328125,36.711098,15.276757,36.85667,16.946505
4.3300781,36.523758,15.569684,36.661282,15.72794
4.3320312,36.338512,15.895075,36.473469,15.470694
4.3339843,36.148495,15.450619,36.299454,16.370262
4.3359375,35.954678,14.933092,36.102562,16.349154
4.3378906,35.756119,15.088919,35.882359,15.298225
4.3398437,35.551605,15.401387,35.663971,15.09605
4.3417968,35.352261,14.878862,35.455967,15.808163
4.34375,35.139294,14.44342,35.246735,15.796042
4.3457031,34.917587,14.900393,35.016464,15.122366
4.3476562,34.702209,14.914619,34.785744,14.779869
4.3496093,34.477692,14.270344,34.551563,15.029762
4.3515625,34.244034,13.956192,34.322048,15.232468
4.3535156,34.017479,14.292719,34.105,14.649674
4.3554687,33.771854,14.412108,33.847847,14.323547
4.3574218,33.537819,13.835601,33.614666,14.703236
4.359375,33.291531,13.503301,33.370239,14.523362
4.3613281,33.02737,13.84328,33.107491,13.993089
4.3632812,32.777531,13.907143,32.869003,14.015357
4.3652343,32.511555,13.381109,32.612953,14.161996
4.3671875,32.246933,13.059214,32.364384,13.829643
4.3691406,31.974062,13.219368,32.095604,13.607011
4.3710937,31.692204,13.446966,31.812498,13.670434
4.3730468,31.416897,12.902937,31.548306,13.554954
4.375,31.148493,12.486292,31.275684,13.26658
4.3769531,30.852695,12.924333,30.993311,13.093426
4.3789062,30.558926,12.996183,30.699696,13.095994
4.3808593,30.272804,12.407986,30.410601,12.943719
4.3828125,29.965647,11.876629,30.117041,12.799733
4.3847656,29.664709,12.101649,29.79874,12.603755
4.3867187,29.348251,12.414614,29.51107,12.512834
4.3886718,29.035107,12.213037,29.209209,12.563893
4.390625,28.732655,11.720994,28.886805,12.315329
4.3925781,28.412746,11.610221,28.591751,12.09392
4.3945312,28.082253,11.819971,28.283504,11.941046
4.3964843,27.759937,11.584491,27.98217,11.785165
4.3984375,27.42914,11.28919,27.67337,11.635755
4.4003906,27.096611,10.92882,27.32884,11.412848
4.4023437,26.763651,11.124112,26.980995,11.327377
4.4042968,26.423489,11.323068,26.64817,11.319051
4.40625,26.090822,10.711457,26.325294,11.225556
4.4082031,25.7493,10.262224,25.992832,11.030485
4.4101562,25.403744,10.562094,25.641552,11.114534
4.4121093,25.052181,10.70653,25.27775,10.943448
4.4140625,24.695272,9.8238811,24.932852,10.350827
4.4160156,24.338036,9.8073692,24.590267,10.396309
4.4179687,23.977818,10.380124,24.213074,10.558663
4.4199218,23.609127,10.291446,23.858948,10.251335
4.421875,23.250559,9.7139358,23.508207,10.065886
4.4238281,22.880123,9.0923681,23.139788,9.9360666
4.4257812,22.496027,9.3718547,22.78717,9.3683967
4.4277343,22.135818,9.6737518,22.399416,9.4520387
4.4296875,21.765768,9.1703109,22.004293,10.028261
4.4316406,21.376549,8.5101776,21.634331,9.5573091
4.4335937,20.996929,8.7542114,21.270184,8.8729229
4.4355468,20.619837,9.0122766,20.884914,9.0265684
4.4375,20.218941,8.3269662,20.49481,9.0986022
4.4394531,19.827417,8.0031499,20.115467,8.6461219
4.4414062,19.450722,8.2261056,19.734798,8.4182596
4.4433593,19.062588,7.990097,19.347715,8.2419748
4.4453125,18.654415,7.7335753,18.945629,8.3560657
4.4472656,18.262869,7.6169076,18.552391,8.3144149
4.4492187,17.855442,7.5786638,18.136175,7.7637634
4.4511718,17.44689,7.4655509,17.7286,7.7975106
4.453125,17.058706,6.7263813,17.327271,7.6378955
4.4550781,16.637157,7.0264525,16.931274,7.2574796
4.4570312,16.231434,7.1078968,16.529928,7.3815178
4.4589843,15.833341,6.1665873,16.109293,7.1337056
4.4609375,15.418145,6.2146525,15.704899,6.6223135
4.4628906,14.99578,6.4545354,15.304292,6.5608005
4.4648437,14.586858,6.3321905,14.897706,6.6764082
4.4667968,14.167622,5.6049394,14.450429,6.355822
4.46875,13.751063,5.1710171,14.036241,5.8040342
4.4707031,13.351985,5.4934039,13.631719,5.8791356
4.4726562,12.923348,5.2896084,13.201656,6.0641498
4.4746093,12.493809,4.8583931,12.82159,5.3690452
4.4765625,12.07217,4.5401926,12.415374,5.0302557
4.4785156,11.643167,4.3003339,11.956332,5.2400083
4.4804687,11.223064,4.4729862,11.520127,4.7566804
4.4824218,10.791999,4.1890082,11.096438,4.5204014
4.484375,10.362418,3.1265609,10.677906,4.3376779
4.4863281,9.9378557,3.0977714,10.245583,3.9838049
4.4882812,9.502242,3.767817,9.7796974,4.1821107
4.4902343,9.0686922,3.0757563,9.3519334,3.9266455
4.4921875,8.6375637,1.8254754,8.9330062,3.0995554
4.4941406,8.2154951,2.2013027,8.4937572,2.5781071
4.4960937,7.7658934,2.7569582,8.0625209,3.1851112
4.4980468,7.3327393,1.6782387,7.5929594,3.4146976
4.5,6.909338,0.70298433,7.1893205,2.1048533
4.5019531,6.4471125,0.91263062,6.7712073,1.1147702
4.5039062,6.0107226,1.016867,6.2945656,1.6273891
4.5058593,5.5650734,0.42238298,5.8330988,2.369529
4.5078125,5.103506,-0.037849039,5.3527898,0.97689605
4.5097656,4.6613736,-0.46409601,4.9422574,-0.16454332
4.5117187,4.2098527,-0.42660677,4.5128316,0.96576673
4.5136718,3.7741258,0.16697429,4.0615034,1.0338438
4.515625,3.3202977,-0.033507563,3.5881738,-0.530765
4.5175781,2.8477749,-0.80727166,3.1204488,-0.80345917
4.5195312,2.4163749,-0.36966723,2.6815872,0.1965317
4.5214843,1.9543654,0.36887711,2.2268261,0.412783
4.5234375,1.4871331,-0.15839012,1.8063935,-0.39210901
4.5253906,1.0533402,-0.88003302,1.3371634,-0.72148567
4.5273437,0.59894741,-0.60970324,0.86809349,-0.026412694
4.5292968,0.14674318,0.28146759,0.42311689,0.17161736
4.53125,-0.32185644,-0.010940687,-0.062392741,-0.26300734
4.5332031,-0.79182518,-0.86785996,-0.53358048,-0.44996825
4.5351562,-1.2337641,-0.47608176,-0.94854617,-0.27637169
4.5371093,-1.7063283,0.14884144,-1.4043335,-0.032356802
4.5390625,-2.1700513,-0.64923453,-1.8816419,0.090919748
4.5410156,-2.6010196,-1.8086904,-2.3143904,-0.37377769
4.5429687,-3.0635001,-2.0184192,-2.7881503,-0.92471737
4.5449218,-3.5378944,-1.9524712,-3.2591388,-0.47888187
4.546875,-3.9838249,-2.5215532,-3.7081108,-0.57424361
4.5488281,-4.4409899,-3.1085209,-4.1555461,-1.5868452
4.5507812,-4.9137229,-3.4979641,-4.6272273,-2.0563516
4.5527343,-5.3537335,-3.9464309,-5.071608,-2.1460437
4.5546875,-5.7984795,-4.2630763,-5.5114455,-2.4379565
4.5566406,-6.2672267,-4.8807816,-6.0074157,-2.9739599
4.5585937,-6.716782,-5.1851186,-6.46425,-3.6902697
4.5605468,-7.167231,-5.1202292,-6.9128422,-3.9920544
4.5625,-7.6380524,-5.5087127,-7.3787269,-4.0814242
4.5644531,-8.0929784,-6.2946248,-7.8296842,-4.5251574
4.5664062,-8.5515947,-6.5996532,-8.2649717,-5.1242837
4.5683593,-9.007512,-6.4079642,-8.7266292,-5.4449453
4.5703125,-9.4606704,-6.5906958,-9.1971683,-5.5697894
4.5722656,-9.919609,-7.3902154,-9.6546917,-5.7633633
4.5742187,-10.369555,-7.5717463,-10.102368,-5.8555831
4.5761718,-10.83779,-7.2981014,-10.533091,-6.8452425
4.578125,-11.28784,-8.1164302,-10.959186,-7.2448277
4.5800781,-11.734785,-8.7216014,-11.419359,-6.6405015
4.5820312,-12.181471,-8.3419914,-11.911636,-7.1004853
4.5839843,-12.648074,-8.373866,-12.389528,-7.8382616
4.5859375,-13.11445,-8.7775135,-12.828532,-8.2004575
4.5878906,-13.549312,-9.2875042,-13.260712,-7.7946219
4.5898437,-14.014366,-9.6951808,-13.722662,-7.840116
4.5917968,-14.462753,-9.2528457,-14.155769,-8.8889322
4.59375,-14.913408,-9.5195255,-14.592575,-8.8267927
4.5957031,-15.375319,-10.121564,-15.068401,-8.5767746
4.5976562,-15.830379,-10.198923,-15.542873,-9.2150096
4.5996093,-16.275841,-10.530127,-15.976048,-9.4533987
4.6015625,-16.70726,-10.42943,-16.400793,-9.6308412
4.6035156,-17.169241,-10.738943,-16.83371,-9.6323089
4.6054687,-17.627914,-11.353814,-17.266359,-9.8436479
4.6074218,-18.070065,-10.928909,-17.712914,-10.51247
4.609375,-18.525442,-10.968339,-18.151951,-10.257196
4.6113281,-18.969332,-11.829117,-18.622076,-10.416369
4.6132812,-19.412361,-11.831591,-19.105116,-10.688569
4.6152343,-19.86409,-11.709072,-19.52844,-10.637318
4.6171875,-20.303528,-12.107434,-19.923632,-11.411643
4.6191406,-20.743975,-12.529717,-20.339716,-11.656919
4.6210937,-21.189127,-12.193672,-20.755299,-11.076294
4.6230468,-21.650221,-12.008074,-21.188744,-11.422071
4.625,-22.078272,-12.959074,-21.621225,-12.238614
4.6269531,-22.507353,-13.087575,-22.041597,-12.369993
4.6289062,-22.94697,-12.756079,-22.486977,-12.031733
4.6308593,-23.359077,-13.286446,-22.924862,-11.651056
4.6328125,-23.815332,-13.679758,-23.342848,-12.463122
4.6347656,-24.24802,-13.207668,-23.75736,-13.193532
4.6367187,-24.654003,-13.457212,-24.175615,-12.931408
4.6386718,-25.091061,-14.515876,-24.596085,-12.515937
4.640625,-25.516226,-14.025952,-25.020815,-12.508451
4.6425781,-25.929346,-13.00596,-25.42169,-13.553013
4.6445312,-26.356951,-14.050099,-25.812698,-14.041142
4.6464843,-26.778069,-15.445812,-26.205139,-13.267254
4.6484375,-27.171511,-14.693077,-26.608696,-12.868108
4.6503906,-27.579737,-13.758439,-27.045893,-14.018319
4.6523437,-27.98843,-14.611631,-27.458191,-14.898726
4.6542968,-28.379364,-15.52492,-27.854595,-13.884651
4.65625,-28.784109,-15.294006,-28.228247,-13.263799
4.6582031,-29.187033,-14.9201,-28.609945,-14.49362
4.6601562,-29.561741,-15.009996,-29.008743,-15.232979
4.6621093,-29.932684,-15.965838,-29.374243,-14.51013
4.6640625,-30.338751,-16.041929,-29.764128,-14.435429
4.6660156,-30.731949,-14.903639,-30.1411,-15.120506
4.6679687,-31.089237,-15.621608,-30.500998,-15.203067
4.6699218,-31.45817,-16.902054,-30.871792,-15.018549
4.671875,-31.828236,-16.159264,-31.227343,-15.154922
4.6738281,-32.179821,-15.465274,-31.599371,-15.509496
4.6757812,-32.525791,-16.360279,-31.966032,-15.803108
4.6777343,-32.870296,-17.179211,-32.315262,-15.686896
4.6796875,-33.216064,-16.774765,-32.659977,-15.52699
4.6816406,-33.54681,-16.052,-32.993938,-15.717438
4.6835937,-33.86179,-16.819202,-33.351616,-16.170198
4.6855468,-34.195744,-17.782051,-33.697941,-16.357161
4.6875,-34.516182,-17.199402,-34.005322,-16.202179
4.6894531,-34.800648,-16.686285,-34.3256,-16.184727
4.6914062,-35.098782,-17.252008,-34.634396,-16.497049
4.6933593,-35.40794,-17.814972,-34.940571,-16.885134
4.6953125,-35.684334,-17.700781,-35.247162,-16.79388
4.6972656,-35.955986,-17.572649,-35.546551,-16.730421
4.6992187,-36.227295,-17.712231,-35.842186,-16.928133
4.7011718,-36.491867,-18.060602,-36.107689,-17.039484
4.703125,-36.76244,-18.126894,-36.380745,-17.023413
4.7050781,-37.001266,-17.892776,-36.663113,-17.219994
4.7070312,-37.233013,-18.136698,-36.923134,-17.489784
4.7089843,-37.45998,-18.476068,-37.150406,-17.302481
4.7109375,-37.674011,-18.324242,-37.386429,-17.289375
4.7128906,-37.885063,-18.337406,-37.622646,-17.721592
4.7148437,-38.076317,-18.794977,-37.838776,-17.892591
4.7167968,-38.270535,-18.868292,-38.042542,-17.594173
4.71875,-38.454231,-18.533354,-38.240307,-17.577501
4.7207031,-38.626423,-18.647449,-38.434772,-18.01919
4.7226562,-38.789249,-19.135595,-38.613064,-18.169363
4.7246093,-38.929585,-19.059174,-38.781563,-17.831003
4.7265625,-39.076569,-18.67996,-38.940693,-17.794104
4.7285156,-39.213707,-18.92934,-39.09663,-18.258413
4.7304687,-39.328865,-19.487341,-39.224903,-18.450043
4.7324218,-39.453735,-19.408476,-39.342812,-18.177937
4.734375,-39.557919,-18.971748,-39.473919,-18.069571
4.7363281,-39.65012,-19.193335,-39.575581,-18.527531
4.7382812,-39.740253,-19.681499,-39.648426,-18.79681
4.7402343,-39.80912,-19.544203,-39.761295,-18.424643
4.7421875,-39.882423,-19.169817,-39.844051,-18.336473
4.7441406,-39.941601,-19.402002,-39.8951,-18.845562
4.7460937,-40.00383,-19.887146,-39.959679,-18.920622
4.7480468,-40.062725,-19.719687,-40.008923,-18.404287
4.75,-40.097919,-19.301859,-40.059853,-18.467724
4.7519531,-40.138184,-19.363388,-40.096901,-19.050331
4.7539062,-40.169422,-19.69591,-40.132095,-19.021063
4.7558593,-40.190445,-19.777176,-40.148594,-18.480562
4.7578125,-40.203625,-19.483486,-40.171059,-18.577183
4.7597656,-40.208698,-19.586613,-40.185436,-19.204662
4.7617187,-40.220787,-19.827621,-40.176331,-19.088999
4.7636718,-40.214165,-19.454121,-40.180904,-18.888718
4.765625,-40.20826,-19.328932,-40.182941,-18.883852
4.7675781,-40.217163,-19.070271,-40.172405,-18.538689
4.7695312,-40.195339,-18.743429,-40.17564,-18.343615
4.7714843,-40.1768,-19.311989,-40.168556,-18.002949
4.7734375,-40.157887,-19.46419,-40.134968,-18.227509
4.7753906,-40.125854,-18.816015,-40.108288,-18.820477
4.7773437,-40.091251,-18.60795,-40.089024,-18.398651
4.7792968,-40.03941,-19.128738,-40.075668,-17.839127
4.78125,-40.002174,-19.29493,-40.018757,-18.108765
4.7832031,-39.94899,-18.666929,-39.968311,-18.471554
4.7851562,-39.879353,-18.42403,-39.927975,-18.023394
4.7871093,-39.823761,-18.863224,-39.853149,-17.641346
4.7890625,-39.750374,-18.980947,-39.786983,-18.075432
4.7910156,-39.672771,-18.433588,-39.70985,-18.332451
4.7929687,-39.594257,-18.111488,-39.627125,-17.803627
4.7949218,-39.503323,-18.496061,-39.540306,-17.456434
4.796875,-39.405594,-18.669197,-39.463345,-17.831673
4.7988281,-39.307865,-18.085896,-39.373379,-17.999186
4.8007812,-39.197701,-17.790762,-39.245483,-17.464136
4.8027343,-39.077412,-18.248302,-39.1492,-17.043726
4.8046875,-38.973236,-18.299715,-39.030476,-17.397602
