Time,Actuator1_Disp,Actuator1_Force,Actuator2_Disp,Actuator2_Force
0.17773438,7.6630201,6.4092688,7.5918645,7.5162525
0.1796875,7.8777737,6.4441533,7.8117051,7.6707143
0.18164063,8.1035022,5.835617,8.0312957,6.9827356
0.18359375,8.2988977,6.152811,8.2519521,7.1483993
0.18554688,8.5236206,6.9987459,8.48108,8.0122022
0.1875,8.7432937,6.9588422,8.6991291,8.0254774
0.18945313,8.9550666,6.5736217,8.9357404,7.440608
0.19140625,9.1930046,6.78196,9.173623,7.6876301
0.19335938,9.4220094,7.3440394,9.4069299,8.504054
0.1953125,9.6445045,7.515141,9.6499939,8.4742879
0.19726563,9.877922,7.2355551,9.8955164,7.9201622
0.19921875,10.112341,7.33253,10.154179,8.2586603
0.20117188,10.352626,7.8418612,10.402599,8.9841232
0.203125,10.591451,8.1164484,10.634011,8.7754364
0.20507813,10.84004,7.8816032,10.891559,8.3327503
0.20703125,11.070048,7.9159441,11.147155,8.7821807
0.20898438,11.319859,8.520276,11.384624,9.424016
0.2109375,11.577146,8.6614646,11.637828,9.3155422
0.21289063,11.811674,8.4125223,11.893785,8.8573951
0.21484375,12.079601,8.5712442,12.151788,9.2342786
0.21679688,12.333105,8.9316501,12.413898,9.929862
0.21875,12.587274,8.988965,12.670851,9.6907796
0.22070313,12.839608,8.9489955,12.917286,9.2550582
0.22265625,13.099509,9.0783567,13.186163,9.7117624
0.22460938,13.372466,9.3123617,13.457685,10.393703
0.2265625,13.628775,9.4617681,13.718577,10.070154
0.22851563,13.89606,9.4564361,13.990561,9.706726
0.23046875,14.166496,9.4958868,14.258126,10.276149
0.23242188,14.416655,9.6397266,14.519377,10.642716
0.234375,14.683268,9.8625173,14.783388,10.374496
0.23632813,14.970319,9.9514379,15.069487,10.315529
0.23828125,15.221729,9.9697485,15.340122,10.743762
0.24023438,15.495611,10.107066,15.606186,10.947619
0.2421875,15.768981,10.222652,15.875811,10.701818
0.24414063,16.022705,10.329238,16.152622,10.775053
0.24609375,16.291214,10.408211,16.416109,11.189034
0.24804688,16.556887,10.497637,16.662834,11.328043
0.25,16.822077,10.6468,16.938242,11.078245
0.25195313,17.101509,10.708402,17.21731,11.098854
0.25390625,17.373196,10.804673,17.479887,11.700825
0.25585938,17.637659,10.960838,17.738449,11.779533
0.2578125,17.912464,10.992532,18.018591,11.394998
0.25976563,18.169313,10.979998,18.283764,11.538828
0.26171875,18.433662,11.150331,18.547258,11.899289
0.26367188,18.693531,11.386807,18.8057,11.973777
0.265625,18.95738,11.406784,19.055063,11.869586
0.26757813,19.217882,11.416853,19.313446,11.958377
0.26953125,19.473736,11.563688,19.568096,12.187255
0.27148438,19.733253,11.69399,19.832968,12.373396
0.2734375,19.972364,11.739229,20.079145,12.354219
0.27539063,20.230989,11.716579,20.321461,12.210515
0.27734375,20.479328,11.804103,20.570124,12.349678
0.27929688,20.720301,12.085985,20.808022,12.614099
0.28125,20.96204,12.156387,21.049387,12.682969
0.28320313,21.191858,12.002562,21.288874,12.58819
0.28515625,21.439108,12.131866,21.538416,12.656001
0.28710938,21.665079,12.378763,21.762247,12.854286
0.2890625,21.889664,12.422954,21.958078,12.862926
0.29101563,22.115255,12.308452,22.209713,12.739029
0.29296875,22.321873,12.35257,22.425657,12.876931
0.29492188,22.54191,12.635261,22.619324,13.29767
0.296875,22.759708,12.697172,22.824223,13.239637
0.29882813,22.959583,12.653992,23.01293,12.847004
0.30078125,23.166628,12.673097,23.221014,13.031757
0.30273438,23.372791,12.709332,23.395269,13.502171
0.3046875,23.556231,12.766888,23.587248,13.475296
0.30664063,23.75503,12.909953,23.755888,13.116343
0.30859375,23.927061,13.270758,23.919264,13.324365
0.31054688,24.091471,13.038254,24.088032,13.921498
0.3125,24.277977,12.44544,24.257927,13.660707
0.31445313,24.443031,12.789799,24.432711,13.042487
0.31640625,24.601456,13.453979,24.555805,13.376279
0.31835938,24.734695,13.141477,24.718384,13.871842
0.3203125,24.872469,12.50195,24.866665,13.544239
0.32226563,25.018753,12.874231,24.980055,13.240261
0.32421875,25.13699,13.605232,25.095528,13.582026
0.32617188,25.245785,13.324083,25.210516,13.864215
0.328125,25.353626,12.618903,25.305363,13.659077
0.33007813,25.447012,12.920816,25.38415,13.500748
0.33203125,25.532873,13.665985,25.478994,13.716687
0.33398438,25.613003,13.446806,25.554909,13.917784
0.3359375,25.680367,12.771932,25.610683,13.790934
0.33789063,25.741228,12.979828,25.668266,13.605912
0.33984375,25.789202,13.620106,25.717085,13.720329
0.34179688,25.838675,13.431846,25.753702,13.970642
0.34375,25.868406,12.848236,25.793573,13.894983
0.34570313,25.88921,12.995815,25.811708,13.698411
0.34765625,25.914125,13.648136,25.814081,13.851276
0.34960938,25.913033,13.666143,25.827034,14.215443
0.3515625,25.921148,13.221717,25.841789,14.224954
0.35351563,25.91025,12.433969,25.841957,13.846405
0.35546875,25.89135,11.046902,25.839581,12.928437
0.35742188,25.893595,11.260157,25.839588,11.332672
0.359375,25.852522,13.048427,25.827616,11.658051
0.36132813,25.787203,12.758058,25.78933,13.569523
0.36328125,25.740511,10.739247,25.714947,13.089252
0.36523438,25.682554,11.005349,25.655239,11.175327
0.3671875,25.595409,13.028472,25.584681,11.702454
0.36914063,25.493259,12.763488,25.47403,13.755412
0.37109375,25.385826,10.67091,25.36961,13.295617
0.37304688,25.287661,10.911428,25.268393,11.317264
0.375,25.171211,13.034092,25.155096,11.729678
0.37695313,25.035027,12.657614,25.029985,13.725537
0.37890625,24.909552,10.638733,24.912039,13.190824
0.38085938,24.789749,10.775098,24.783113,10.909389
0.3828125,24.659994,12.281301,24.649105,11.310094
0.38476563,24.509041,11.98923,24.51037,13.20732
0.38671875,24.358124,10.329631,24.361799,12.605668
0.38867188,24.209064,10.445681,24.218658,10.761459
0.390625,24.056404,11.851387,24.067057,11.274048
0.39257813,23.888245,11.521647,23.910234,12.820571
0.39453125,23.708914,10.080461,23.746027,11.913005
0.39648438,23.54417,10.210367,23.579563,10.233956
0.3984375,23.355623,11.318047,23.410419,10.969695
0.40039063,23.15349,10.938779,23.216757,12.179029
0.40234375,22.959656,9.6348085,23.027054,11.165051
0.40429688,22.757706,9.9545412,22.843996,9.9254083
0.40625,22.544889,11.060774,22.648832,10.801889
0.40820313,22.314629,10.475708,22.438692,11.612218
0.41015625,22.09931,9.3168048,22.205961,10.575425
0.41210938,21.878839,9.7106485,21.995174,9.8887491
0.4140625,21.633783,10.582878,21.759974,10.638536
0.41601563,21.391006,9.9673852,21.514555,10.975268
0.41796875,21.155031,8.9430542,21.289616,10.088133
0.41992188,20.915283,9.3984737,21.0415,9.5858831
0.421875,20.658562,10.167762,20.786894,10.208603
