trial_id,condition,noise_seed,offset_id,start_radius,start_angle_rad,start_x,start_y,status,success,transition_time,first_entry_time,relapse,control_cost_l2,control_effort_l1,endpoint_x,endpoint_y,endpoint_distance_to_c2,endpoint_nearest_cluster,min_distance_to_c2,path_length,steps_completed
O05-N07-capture_hook_lock_off,capture_hook_lock_off,7,5,0.2,3.141592653589793,10.8,28.5,SUCCESS,True,1.26,1.28,False,3.018939258856455,1.9343391429861039,13.307955225188374,25.817035260325927,0.26524948915398383,C2,0.015051601624884255,6.234929958222307,1250
O05-N07-capture_hook_lock_on,capture_hook_lock_on,7,5,0.2,3.141592653589793,10.8,28.5,SUCCESS,True,1.26,1.28,False,3.7341997255375325,6.015646895953552,13.40535791280581,25.886671667176365,0.14764970602428282,C2,0.005679803774436591,6.1861697043518795,1250
O06-N00-free_field,free_field,0,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.46,2.5,False,0.0,0.0,13.294742142682177,25.827850622838625,0.26789213509872467,C2,0.032011932927114725,5.83077515408463,1250
O06-N00-minimal_control,minimal_control,0,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.06,2.1,False,0.40000000000000324,2.0000000000000013,13.294742142682173,25.82785062283872,0.2678921350986657,C2,0.01384781714906946,5.989872703996262,1250
O06-N00-capture_hook_lock_off,capture_hook_lock_off,0,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,2.711923962240584,1.729967584616798,13.294742142682177,25.827850622838625,0.26789213509872467,C2,0.0030263410920321364,6.071947224454434,1250
O06-N00-capture_hook_lock_on,capture_hook_lock_on,0,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,3.4438465910862965,5.864385641358928,13.398938611395081,25.89707521159466,0.14424602710313436,C2,0.0038759207993509836,6.023291603483169,1250
O06-N01-free_field,free_field,1,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.48,2.52,False,0.0,0.0,13.305827297577256,25.829012984899595,0.2587268785787389,C2,0.04538880397661626,5.859576221785288,1250
O06-N01-minimal_control,minimal_control,1,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.08,2.12,False,0.40000000000000324,2.0000000000000013,13.305827297577284,25.82901298489971,0.25872687857864246,C2,0.013173001638786912,6.018391547224041,1250
O06-N01-capture_hook_lock_off,capture_hook_lock_off,1,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,2.7901895073985536,1.76872807410827,13.305827297577256,25.829012984899595,0.2587268785787389,C2,0.003334074881099878,6.117969821896772,1250
O06-N01-capture_hook_lock_on,capture_hook_lock_on,1,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,3.508711375171555,5.871025488606898,13.402920882936607,25.895755567221535,0.14244738233857376,C2,0.0022417880399526868,6.066721804192432,1250
O06-N02-free_field,free_field,2,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.5,2.54,False,0.0,0.0,13.297591497330435,25.81506569492081,0.27417129526640394,C2,0.03546122877811648,5.807030626955702,1250
O06-N02-minimal_control,minimal_control,2,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.08,2.12,False,0.40000000000000324,2.0000000000000013,13.29759149733047,25.81506569492093,0.27417129526629863,C2,0.01783191263792106,5.957043052181911,1250
O06-N02-capture_hook_lock_off,capture_hook_lock_off,2,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,2.788610364931384,1.768365486129921,13.297591497330435,25.81506569492081,0.27417129526640394,C2,0.0049090386696320956,6.03654396921538,1250
O06-N02-capture_hook_lock_on,capture_hook_lock_on,2,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,3.508279974957002,5.874073913010877,13.401312266951527,25.88727907163202,0.14981747677219198,C2,0.0045860125664047,5.993364568476443,1250
O06-N03-free_field,free_field,3,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.46,2.52,False,0.0,0.0,13.306171848059314,25.821884616215343,0.2632383756702228,C2,0.04027076052571143,5.801534992926616,1250
O06-N03-minimal_control,minimal_control,3,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.06,2.1,False,0.40000000000000324,2.0000000000000013,13.306171848059416,25.821884616215474,0.2632383756700593,C2,0.00982832670507593,5.955426420982708,1250
O06-N03-capture_hook_lock_off,capture_hook_lock_off,3,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.1400000000000001,False,2.7101412203881035,1.729513615009196,13.306171848059314,25.821884616215343,0.2632383756702228,C2,0.010894867967721728,6.037883398751401,1250
O06-N03-capture_hook_lock_on,capture_hook_lock_on,3,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.1400000000000001,False,3.4287799981675615,5.829106306882354,13.406210540985269,25.89231842835522,0.1427998021503028,C2,0.009340261571574481,5.991419835007077,1250
O06-N04-free_field,free_field,4,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.48,2.52,False,0.0,0.0,13.304262314938734,25.82698839992947,0.2612398421223466,C2,0.03856464918345478,5.833182993811092,1250
O06-N04-minimal_control,minimal_control,4,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.06,2.1,False,0.40000000000000324,2.0000000000000013,13.304262314938816,25.826988399929554,0.2612398421222289,C2,0.01178862641151445,5.996700066449485,1250
O06-N04-capture_hook_lock_off,capture_hook_lock_off,4,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,2.7892490994292714,1.768348467639462,13.304262314938747,25.826988399929462,0.26123984212234197,C2,0.0037262666189568834,6.100425329226793,1250
O06-N04-capture_hook_lock_on,capture_hook_lock_on,4,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.16,False,3.5000103011631025,5.849073747325543,13.402715807314065,25.894089794479353,0.14380954690137882,C2,0.006647697856504476,6.0541881996182685,1250
O06-N05-free_field,free_field,5,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.48,2.52,False,0.0,0.0,13.308936709946662,25.825760612023668,0.2585817958178273,C2,0.03781416504316031,5.858690164858744,1250
O06-N05-minimal_control,minimal_control,5,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.06,2.1,False,0.40000000000000324,2.0000000000000013,13.308936709946707,25.825760612023725,0.2585817958177562,C2,0.02289992845071664,5.9959419726661185,1250
O06-N05-capture_hook_lock_off,capture_hook_lock_off,5,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,2.707321416676255,1.7285270183150852,13.308936709946645,25.82576061202368,0.25858179581783325,C2,0.004988743435634454,6.067123522804784,1250
O06-N05-capture_hook_lock_on,capture_hook_lock_on,5,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,3.435014186044901,5.851226405671019,13.406269218491117,25.89204567821781,0.1429671115806672,C2,0.007004067637493589,6.023563910640541,1250
O06-N06-free_field,free_field,6,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.44,2.5,False,0.0,0.0,13.31144655519237,25.83311612528958,0.2517987871042821,C2,0.036320529655718976,5.786879888935331,1250
O06-N06-minimal_control,minimal_control,6,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.04,2.08,False,0.40000000000000324,2.0000000000000013,13.311446555192457,25.833116125289692,0.25179878710414155,C2,0.01747212913649074,5.946069785380522,1250
O06-N06-capture_hook_lock_off,capture_hook_lock_off,6,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,2.716663349582541,1.731174251924864,13.311446555192358,25.83311612528956,0.25179878710430315,C2,0.005605359910197893,6.034932401630426,1250
O06-N06-capture_hook_lock_on,capture_hook_lock_on,6,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.12,1.1400000000000001,False,3.432242170845591,5.821441346582161,13.404821282888417,25.898066852174146,0.1394609436964131,C2,0.0074494118134057685,5.977778913101704,1250
O06-N07-free_field,free_field,7,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.5,2.54,False,0.0,0.0,13.301700970287687,25.824890686564107,0.2645482504890832,C2,0.037198031907358244,5.841392332259598,1250
O06-N07-minimal_control,minimal_control,7,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,2.08,2.12,False,0.40000000000000324,2.0000000000000013,13.301700970287703,25.824890686564192,0.26454825048901476,C2,0.01716054213080645,5.977574833059319,1250
O06-N07-capture_hook_lock_off,capture_hook_lock_off,7,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.1400000000000001,False,2.6978643842160546,1.7259104691881937,13.301700970287687,25.824890686564107,0.2645482504890832,C2,0.006294577677237041,6.0590799168009655,1250
O06-N07-capture_hook_lock_on,capture_hook_lock_on,7,6,0.2,3.9269908169872414,10.85857864376269,28.35857864376269,SUCCESS,True,1.1400000000000001,1.1400000000000001,False,3.4237155287050833,5.843372313919015,13.404900517876223,25.89378498422617,0.1425676719177446,C2,0.013294339655336492,6.015940435663955,1250
O07-N00-free_field,free_field,0,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.4,2.46,False,0.0,0.0,13.30290622855433,25.823731328537846,0.2644174715893618,C2,0.020080174596692472,6.088441790433815,1250
O07-N00-minimal_control,minimal_control,0,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.96,2.0,False,0.40000000000000324,2.0000000000000013,13.302906228554358,25.82373132853794,0.26441747158927903,C2,0.05698613060268939,6.073752802654289,1250
O07-N00-capture_hook_lock_off,capture_hook_lock_off,0,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.637349344847706,1.6589684671275007,13.30290622855433,25.823731328537846,0.2644174715893618,C2,0.010008985435405966,5.982519582816136,1250
O07-N00-capture_hook_lock_on,capture_hook_lock_on,0,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.3608378182426373,5.7820734417054584,13.401562104370687,25.891687659615812,0.14636113683429713,C2,0.00782278031162594,5.935937518047108,1250
O07-N01-free_field,free_field,1,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.42,2.46,False,0.0,0.0,13.296816136717236,25.818231071782396,0.27262359685816867,C2,0.01467108106525231,6.088928425371078,1250
O07-N01-minimal_control,minimal_control,1,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.98,2.02,False,0.40000000000000324,2.0000000000000013,13.296816136717245,25.81823107178249,0.27262359685810045,C2,0.06448248180575161,6.075937904633394,1250
O07-N01-capture_hook_lock_off,capture_hook_lock_off,1,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.6430939569810916,1.6606694295114612,13.296816136717188,25.818231071782368,0.27262359685822335,C2,0.0053212137791159705,5.946270524460395,1250
O07-N01-capture_hook_lock_on,capture_hook_lock_on,1,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.3641379154726794,5.772592821233007,13.398280496644647,25.889851154554144,0.14993206967128409,C2,0.0028974242290619,5.890141546661842,1250
O07-N02-free_field,free_field,2,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.38,2.44,False,0.0,0.0,13.300116346474585,25.822744304155087,0.26715736309548427,C2,0.003513816946515588,6.056432496440994,1250
O07-N02-minimal_control,minimal_control,2,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.96,2.0,False,0.40000000000000324,2.0000000000000013,13.300116346474631,25.82274430415519,0.26715736309538135,C2,0.054148938460830943,6.031323322277886,1250
O07-N02-capture_hook_lock_off,capture_hook_lock_off,2,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.6495837447384374,1.6625741464812354,13.300116346474605,25.82274430415509,0.2671573630954673,C2,0.002742161962823666,5.96189092433396,1250
O07-N02-capture_hook_lock_on,capture_hook_lock_on,2,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.3830792624988817,5.815151358718315,13.4013344802718,25.890721957511353,0.14722966872674292,C2,0.001441183630690144,5.917355405132421,1250
O07-N03-free_field,free_field,3,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.4,2.44,False,0.0,0.0,13.296244031605934,25.829239092605622,0.265849171806788,C2,0.011611007865345899,6.040661566188104,1250
O07-N03-minimal_control,minimal_control,3,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.96,2.0,False,0.40000000000000324,2.0000000000000013,13.296244031605962,25.829239092605704,0.26584917180671375,C2,0.06606739012758579,6.028589211721202,1250
O07-N03-capture_hook_lock_off,capture_hook_lock_off,3,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.640606685988136,1.6600560144760261,13.296244031605926,25.829239092605604,0.26584917180680484,C2,0.011182739220342392,5.934640653832509,1250
O07-N03-capture_hook_lock_on,capture_hook_lock_on,3,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.3574070750410923,5.76249234006322,13.396888983383048,25.895726183650318,0.14664552677769785,C2,0.0021713301063841215,5.884290400666865,1250
O07-N04-free_field,free_field,4,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.48,2.52,False,0.0,0.0,13.300945456482586,25.818224438166407,0.2695645862772865,C2,0.0189057055398789,6.126743918241639,1250
O07-N04-minimal_control,minimal_control,4,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.02,2.06,False,0.40000000000000324,2.0000000000000013,13.300945456482623,25.818224438166496,0.26956458627719904,C2,0.06231532488040295,6.077233390216264,1250
O07-N04-capture_hook_lock_off,capture_hook_lock_off,4,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.624678785878836,1.6555416587143648,13.300945456482566,25.8182244381664,0.26956458627730573,C2,0.00510626249940913,5.947245128419167,1250
O07-N04-capture_hook_lock_on,capture_hook_lock_on,4,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.336219434741599,5.739169601744958,13.400448326903927,25.887805213754426,0.14999401880380916,C2,0.0011960183086309152,5.895774196896356,1250
O07-N05-free_field,free_field,5,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.36,2.4,False,0.0,0.0,13.305774744541445,25.821299873902785,0.26392647636245525,C2,0.005537817475025987,6.013899704313104,1250
O07-N05-minimal_control,minimal_control,5,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.94,2.0,False,0.40000000000000324,2.0000000000000013,13.305774744541486,25.821299873902912,0.2639264763623386,C2,0.05053556473881754,6.018763497430499,1250
O07-N05-capture_hook_lock_off,capture_hook_lock_off,5,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.640880184942123,1.6599596813172781,13.30577474454144,25.821299873902767,0.26392647636247124,C2,0.00630700129175476,5.948047858620048,1250
O07-N05-capture_hook_lock_on,capture_hook_lock_on,5,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.344352261711438,5.72426995152883,13.407188135289699,25.891098856707483,0.14308564303039104,C2,0.0009398513761544892,5.899829077855721,1250
O07-N06-free_field,free_field,6,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.4,2.44,False,0.0,0.0,13.298144292476596,25.814806311733324,0.27393873189745993,C2,0.010009298207633027,6.106900129497431,1250
O07-N06-minimal_control,minimal_control,6,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.96,2.0,False,0.40000000000000324,2.0000000000000013,13.298144292476678,25.8148063117334,0.2739387318973493,C2,0.0618978551252918,6.085798634187814,1250
O07-N06-capture_hook_lock_off,capture_hook_lock_off,6,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.6473206544019603,1.6619562066681948,13.298144292476621,25.81480631173327,0.2739387318974777,C2,0.008324662019299248,5.988178933354266,1250
O07-N06-capture_hook_lock_on,capture_hook_lock_on,6,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.367532843947008,5.775307793130981,13.398539924118614,25.88508282150358,0.15329743935054674,C2,0.0017451804950965137,5.930558503991095,1250
O07-N07-free_field,free_field,7,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,2.42,2.46,False,0.0,0.0,13.30997207642992,25.833893811015308,0.252392309223903,C2,0.008257461235772518,6.093473450332064,1250
O07-N07-minimal_control,minimal_control,7,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.98,2.02,False,0.40000000000000324,2.0000000000000013,13.309972076429926,25.833893811015386,0.25239230922384753,C2,0.05391890626558285,6.07918043930406,1250
O07-N07-capture_hook_lock_off,capture_hook_lock_off,7,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,2.623376512805762,1.6550511596904343,13.30997207642992,25.833893811015308,0.252392309223903,C2,0.01150743664236714,5.989060593698476,1250
O07-N07-capture_hook_lock_on,capture_hook_lock_on,7,7,0.2,4.71238898038469,11.0,28.3,SUCCESS,True,1.06,1.08,False,3.3473588832758168,5.775498814891091,13.407959674546328,25.90030619495142,0.13568447322624025,C2,0.005388859327526344,5.938997068304912,1250
O08-N00-free_field,free_field,0,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.36,3.4,False,0.0,0.0,13.306465420860356,25.82756614208994,0.2592085428308766,C2,0.05435924855322173,6.892050334993223,1250
O08-N00-minimal_control,minimal_control,0,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.36,2.4,False,0.40000000000000324,2.0000000000000013,13.306465420860386,25.827566142090035,0.25920854283079026,C2,0.10592695654443672,6.486490967108699,1250
O08-N00-capture_hook_lock_off,capture_hook_lock_off,0,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.694316582037641,1.6924056248201969,13.306465420860334,25.827566142089935,0.2592085428308949,C2,0.01783867427362923,6.0105043802552025,1250
O08-N00-capture_hook_lock_on,capture_hook_lock_on,0,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.4192076345685907,5.818393872584062,13.406694724818632,25.895402299274,0.1401661634412411,C2,0.010940038909304938,5.955679900764963,1250
O08-N01-free_field,free_field,1,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.2800000000000002,3.34,False,0.0,0.0,13.304528407568254,25.824432210517,0.2627416833160468,C2,0.06315588030577048,6.836931071901935,1250
O08-N01-minimal_control,minimal_control,1,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.32,2.36,False,0.40000000000000324,2.0000000000000013,13.304528407568286,25.82443221051711,0.26274168331594944,C2,0.10489332759972145,6.444252441662586,1250
O08-N01-capture_hook_lock_off,capture_hook_lock_off,1,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.7080409535944487,1.6965648063238463,13.304528407568254,25.824432210517,0.2627416833160468,C2,0.01568260678246994,5.990278199129936,1250
O08-N01-capture_hook_lock_on,capture_hook_lock_on,1,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.424375853341292,5.796084430723799,13.401652357306473,25.890584922157135,0.14711872104777787,C2,0.006289741226402992,5.938142694044994,1250
O08-N02-free_field,free_field,2,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.36,3.4,False,0.0,0.0,13.29599151366156,25.828231786976968,0.26669042259373904,C2,0.04972278099795229,6.836845844762541,1250
O08-N02-minimal_control,minimal_control,2,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.34,2.4,False,0.40000000000000324,2.0000000000000013,13.295991513661603,25.828231786977078,0.2666904225936355,C2,0.09791913890258072,6.4263247868630575,1250
O08-N02-capture_hook_lock_off,capture_hook_lock_off,2,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.679385738545017,1.688399218285666,13.295991513661528,25.828231786976968,0.2666904225937635,C2,0.015900544227084656,5.983302889846101,1250
O08-N02-capture_hook_lock_on,capture_hook_lock_on,2,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.4144637765189385,5.841304096826112,13.398249894910737,25.897405559209847,0.14449464753657879,C2,0.005588412922148008,5.922614431608308,1250
O08-N03-free_field,free_field,3,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.2800000000000002,3.3200000000000003,False,0.0,0.0,13.301462763874971,25.829147497191766,0.2619305477488319,C2,0.051117908051928826,6.831035610823812,1250
O08-N03-minimal_control,minimal_control,3,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.32,2.38,False,0.40000000000000324,2.0000000000000013,13.30146276387504,25.82914749719189,0.2619305477486983,C2,0.10635859242097867,6.4465916761017645,1250
O08-N03-capture_hook_lock_off,capture_hook_lock_off,3,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.7064869883602736,1.6958906330721055,13.301462763874992,25.829147497191755,0.2619305477488227,C2,0.011962071409600884,6.003299234278415,1250
O08-N03-capture_hook_lock_on,capture_hook_lock_on,3,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.4299523083189905,5.817657582567152,13.40324847180717,25.899497745910153,0.13950469986630532,C2,0.005567209201799246,5.953690620780315,1250
O08-N04-free_field,free_field,4,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.1,3.14,False,0.0,0.0,13.302990063102378,25.825711416309773,0.26303882915104093,C2,0.05442204930654092,6.706727519079718,1250
O08-N04-minimal_control,minimal_control,4,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.2600000000000002,2.3000000000000003,False,0.40000000000000324,2.0000000000000013,13.302990063102472,25.825711416309865,0.2630388291509092,C2,0.10181582368389418,6.388464398601964,1250
O08-N04-capture_hook_lock_off,capture_hook_lock_off,4,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.06,1.08,False,2.6272021655433284,1.6566377256029055,13.302990063102378,25.825711416309773,0.26303882915104093,C2,0.013827208442478334,5.967775526698555,1250
O08-N04-capture_hook_lock_on,capture_hook_lock_on,4,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.06,1.08,False,3.344017411264227,5.756599027874135,13.400572341604153,25.893859570468127,0.14543606855003918,C2,0.00762751718421644,5.923786455312599,1250
O08-N05-free_field,free_field,5,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.3000000000000003,3.34,False,0.0,0.0,13.30352053812524,25.82499770306902,0.2631159114719491,C2,0.05417204075070639,6.90133663196451,1250
O08-N05-minimal_control,minimal_control,5,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.34,2.38,False,0.40000000000000324,2.0000000000000013,13.303520538125285,25.824997703069098,0.26311591147186264,C2,0.11939572732331219,6.4921079405819775,1250
O08-N05-capture_hook_lock_off,capture_hook_lock_off,5,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.7041360358847903,1.695306971242951,13.30352053812524,25.82499770306902,0.2631159114719491,C2,0.018828979556808737,6.033625001718302,1250
O08-N05-capture_hook_lock_on,capture_hook_lock_on,5,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.414006983693613,5.7785463652202385,13.403497483743507,25.89396136190104,0.1433768754496921,C2,0.014950076783797917,5.991164686651711,1250
O08-N06-free_field,free_field,6,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.14,3.18,False,0.0,0.0,13.30396993878941,25.827324563219626,0.26123665777513067,C2,0.0454324412266553,6.691556418819699,1250
O08-N06-minimal_control,minimal_control,6,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.2800000000000002,2.32,False,0.40000000000000324,2.0000000000000013,13.30396993878948,25.827324563219733,0.26123665777500693,C2,0.10297155077532683,6.360310004458328,1250
O08-N06-capture_hook_lock_off,capture_hook_lock_off,6,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.06,1.08,False,2.62973943170872,1.657537878743897,13.30396993878941,25.82732456321964,0.2612366577751213,C2,0.013177159636666352,5.942785070600821,1250
O08-N06-capture_hook_lock_on,capture_hook_lock_on,6,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.06,1.08,False,3.3524439147798475,5.773171337631601,13.402041085398468,25.89447478457338,0.1439844437456527,C2,0.007434076383099198,5.891964934231104,1250
O08-N07-free_field,free_field,7,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,3.46,3.5,False,0.0,0.0,13.305523565731852,25.821108538613235,0.2642408720140509,C2,0.061123704657795326,6.916353530831603,1250
O08-N07-minimal_control,minimal_control,7,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,2.38,2.42,False,0.40000000000000324,2.0000000000000013,13.305523565731884,25.821108538613334,0.26424087201396,C2,0.11095659981892678,6.45371330530804,1250
O08-N07-capture_hook_lock_off,capture_hook_lock_off,7,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,2.6895949897489198,1.6915015005859224,13.305523565731852,25.821108538613235,0.2642408720140509,C2,0.01495800334699504,5.969136938247689,1250
O08-N07-capture_hook_lock_on,capture_hook_lock_on,7,8,0.2,5.497787143782138,11.14142135623731,28.35857864376269,SUCCESS,True,1.08,1.1,False,3.4204856115950104,5.830147177703632,13.407080443618376,25.89098822613374,0.1432396970103835,C2,0.009580027384499444,5.922279311742467,1250
O09-N00-free_field,free_field,0,9,0.4,0.0,11.4,28.5,SUCCESS,True,18.5,18.54,False,0.0,0.0,13.309676414790944,25.818812724096183,0.26277727458110695,C2,0.15671613542381238,9.52693264382503,1250
O09-N00-minimal_control,minimal_control,0,9,0.4,0.0,11.4,28.5,SUCCESS,True,3.62,3.68,False,0.40000000000000324,2.0000000000000013,13.309676481589985,25.818813497736482,0.26277669276869875,C2,0.16471351667415524,7.328149747457895,1250
O09-N00-capture_hook_lock_off,capture_hook_lock_off,0,9,0.4,0.0,11.4,28.5,SUCCESS,True,1.1400000000000001,1.16,False,2.7942598383781805,1.771252853580188,13.309676481589978,25.81881349773639,0.2627766927687676,C2,0.03447216249297432,6.020659847910149,1250
O09-N00-capture_hook_lock_on,capture_hook_lock_on,0,9,0.4,0.0,11.4,28.5,SUCCESS,True,1.1400000000000001,1.16,False,3.505045355116319,5.84737101546166,13.408899914753956,25.89004891514375,0.14278818786196043,C2,0.023168477218996206,5.9691140883204925,1250
